Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ;SD_KZ
2015-12-29;(5, 5);0.6;0.0;21;115.73500279017857;13.930015927269347;1.8172029121690008e-16;2.187209965325157e-17;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.005940481350990012;5.691664637197391e-05
2015-12-29;(5, 5);0.6;0.0;22;110.47432084517044;13.296833385120738;8.260013838717721e-18;9.941863102759526e-19;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.00622336141532287;5.962696286587743e-05
2015-12-29;(5, 5);0.6;0.0;23;105.6710895040761;12.718710194463315;3.59131009492707e-19;4.322549905639193e-20;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.006506241479655729;6.233727935978095e-05
2015-12-29;(5, 5);0.6;0.0;24;101.26812744140624;12.18876393636068;1.4963794216312304e-20;1.8011124765680174e-21;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.0067891215439885855;6.504759585368447e-05
2015-12-29;(5, 5);0.6;0.0;25;97.21740234375;11.70121337890625;5.985517585550726e-22;7.486784133018431e-23;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.007072001608321443;6.775791234758799e-05
2015-12-29;(5, 5);0.6;0.0;26;93.478271484375;11.251166710486777;2.302121893425987e-23;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.007354881672654299;7.04682288414915e-05
2015-12-29;(5, 5);0.6;0.0;27;90.01611328125;10.8344568323206;8.526378442178018e-25;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.007637761736987159;7.317854533539503e-05
2015-12-29;(5, 5);0.6;0.0;28;86.80125209263393;10.447511945452009;3.0451349818356966e-26;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.007920641801320015;7.588886182929855e-05
2015-12-29;(5, 5);0.6;0.0;29;83.80810546875;10.087252912850216;1.0500465687045672e-27;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.008203521865652874;7.859917832320208e-05
2015-12-29;(5, 5);0.6;0.0;30;81.014501953125;9.751011149088542;3.50015498827398e-29;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.00848640192998573;8.13094948171056e-05
2015-12-29;(5, 5);0.6;0.0;31;78.40113092237904;9.43646240234375;1.1290822603489971e-30;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.00876928199431859;8.401981131100911e-05
2015-12-29;(5, 5);0.6;0.0;32;75.95109558105469;9.141572952270508;3.528382063590616e-32;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.009052162058651447;8.673012780491264e-05
2015-12-29;(5, 5);0.6;0.0;33;73.64954723011364;8.864555590080492;1.069206702633913e-33;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.009335042122984305;8.944044429881616e-05
2015-12-29;(5, 5);0.6;0.0;34;71.48338407628677;8.603833366842833;3.144725764797348e-35;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.009617922187317163;9.215076079271965e-05
2015-12-29;(5, 5);0.6;0.0;35;69.44100167410714;8.358009556361607;8.984930244088984e-37;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.009900802251650022;9.486107728662319e-05
2015-12-29;(5, 5);0.6;0.0;36;67.5120849609375;8.125842624240452;2.495814018971316e-38;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.010183682315982878;9.75713937805267e-05
2015-12-29;(5, 5);0.6;0.0;37;65.68743401604729;7.906225256017738;6.745430417720372e-40;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.010466562380315736;0.00010028171027443022
2015-12-29;(5, 5);0.6;0.0;38;63.95881733141447;7.698166696648848;1.7754451542995432e-41;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.010749442444648594;0.00010299202676833374
2015-12-29;(5, 5);0.6;0.0;39;62.31884765625;7.500777806991186;4.5682329936989044e-43;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.011032322508981451;0.00010570234326223728
2015-12-29;(5, 5);0.6;0.0;40;60.76087646484375;7.313258361816406;1.401298464324817e-44;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.011315202573314309;0.00010841265975614078
2015-12-29;(5, 5);0.6;0.0;41;59.27890386814025;7.134886206650152;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.011598082637647169;0.00011112297625004428
2015-12-29;(5, 5);0.6;0.0;42;57.86750139508929;6.965007963634672;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.011880962701980025;0.00011383329274394782
2015-12-29;(5, 5);0.6;0.0;43;56.52174554869186;6.80303103424782;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.012163842766312882;0.00011654360923785136
2015-12-29;(5, 5);0.6;0.0;44;55.23716042258523;6.648416692560369;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01244672283064574;0.00011925392573175486
2015-12-29;(5, 5);0.6;0.0;45;54.00966796875;6.500674099392362;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.012729602894978598;0.0001219642422256584
2015-12-29;(5, 5);0.6;0.0;46;52.83554475203805;6.359355097231657;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.013012482959311457;0.0001246745587195619
2015-12-29;(5, 5);0.6;0.0;47;51.71138422539894;6.224049669630983;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.013295363023644313;0.00012738487521346542
2015-12-29;(5, 5);0.6;0.0;48;50.63406372070313;6.09438196818034;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.013578243087977171;0.00013009519170736894
2015-12-29;(5, 5);0.6;0.0;49;49.600715481505105;5.970006825972576;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.013861123152310027;0.00013280550820127246
2015-12-29;(5, 5);0.6;0.0;50;48.608701171875;5.850606689453125;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.014144003216642886;0.00013551582469517598
2015-12-29;(5, 5);0.6;0.0;51;47.65558938419117;5.735888911228554;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01442688328097574;0.00013822614118907947
2015-12-29;(5, 5);0.6;0.0;52;46.7391357421875;5.625583355243388;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.014709763345308604;0.00014093645768298305
2015-12-29;(5, 5);0.6;0.0;53;45.85726525648585;5.5194402730689855;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01499264340964146;0.00014364677417688654
2015-12-29;(5, 5);0.6;0.0;54;45.008056640625;5.417228416160301;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.015275523473974317;0.00014635709067079006
2015-12-29;(5, 5);0.6;0.0;55;44.18972833806818;5.318733354048296;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.015558403538307173;0.00014906740716469358
2015-12-29;(5, 5);0.6;0.0;56;43.400626046316965;5.223755972726004;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.015841283602640033;0.0001517777236585971
2015-12-29;(5, 5);0.6;0.0;57;42.639211554276315;5.132111131099234;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.016124163666972894;0.00015448804015250064
2015-12-29;(5, 5);0.6;0.0;58;41.904052734375;5.043626456425108;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.016407043731305748;0.00015719835664640416
2015-12-29;(5, 5);0.6;0.0;59;41.193814552436436;4.958141262248411;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.016689923795638606;0.00015990867314030763
2015-12-29;(5, 5);0.6;0.0;60;40.5072509765625;4.875505574544271;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01697280385997146;0.0001626189896342112
2015-12-29;(5, 5);0.6;0.0;61;39.84319768186475;4.795579253650104;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01725568392430432;0.00016532930612811464
2015-12-29;(5, 5);0.6;0.0;62;39.20056546118952;4.718231201171875;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01753856398863718;0.00016803962262201821
2015-12-29;(5, 5);0.6;0.0;63;38.578334263392854;4.643338642423116;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.017821444052970033;0.00017074993911592173
2015-12-29;(5, 5);0.6;0.0;64;37.975547790527344;4.570786476135254;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.018104324117302895;0.00017346025560982528
2015-12-29;(5, 5);0.6;0.0;65;37.39130859375;4.500466684194712;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.018387204181635752;0.00017617057210372877
2015-12-29;(5, 5);0.6;0.0;66;36.82477361505682;4.432277795040246;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.01867008424596861;0.00017888088859763232
2015-12-29;(5, 5);0.6;0.0;67;36.275150128264926;4.366124395114272;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.018952964310301468;0.0001815912050915358
2015-12-29;(5, 5);0.6;0.0;68;35.741692038143384;4.301916683421417;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.019235844374634326;0.0001843015215854393
2015-12-29;(5, 5);0.6;0.0;69;35.22369650135869;4.239570064821105;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.019518724438967183;0.00018701183807934285
2015-12-29;(5, 5);0.6;0.0;70;34.72050083705357;4.179004778180803;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.019801604503300044;0.00018972215457324637
2015-12-29;(5, 5);0.6;0.0;71;34.23147969850352;4.120145555952905;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.0200844845676329;0.00019243247106714994
2015-12-29;(5, 5);0.6;0.0;72;33.75604248046875;4.062921312120226;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.020367364631965756;0.0001951427875610534
2015-12-29;(5, 5);0.6;0.0;73;33.293630939640416;4.0072648557898125;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.020650244696298614;0.00019785310405495696
2015-12-29;(5, 5);0.6;0.0;74;32.843717008023646;3.953112628008869;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.020933124760631472;0.00020056342054886045
2015-12-29;(5, 5);0.6;0.0;75;32.40580078125;3.900404459635417;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02121600482496433;0.000203273737042764
2015-12-29;(5, 5);0.6;0.0;76;31.97940866570724;3.849083348324424;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.021498884889297187;0.0002059840535366675
2015-12-29;(5, 5);0.6;0.0;77;31.5640916700487;3.79909525289164;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.021781764953630045;0.00020869437003057106
2015-12-29;(5, 5);0.6;0.0;78;31.159423828125;3.750388903495593;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.022064645017962903;0.00021140468652447455
2015-12-29;(5, 5);0.6;0.0;79;30.76500074169304;3.702915626236155;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02234752508229576;0.00021411500301837807
2015-12-29;(5, 5);0.6;0.0;80;30.380438232421874;3.656629180908203;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.022630405146628618;0.00021682531951228162
2015-12-29;(5, 5);0.6;0.0;81;30.00537109375;3.6114856107735336;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.022913285210961472;0.00021953563600618514
2015-12-29;(5, 5);0.6;0.0;82;29.639451934070124;3.5674431033250764;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.023196165275294337;0.00022224595250008858
2015-12-29;(5, 5);0.6;0.0;83;29.28235010353916;3.5244618611163405;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02347904533962719;0.0002249562689939921
2015-12-29;(5, 5);0.6;0.0;84;28.933750697544642;3.482503981817336;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02376192540396005;0.00022766658548789562
2015-12-29;(5, 5);0.6;0.0;85;28.593353630514702;3.4415333467371325;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.024044805468292907;0.0002303769019817992
2015-12-29;(5, 5);0.6;0.0;86;28.26087277434593;3.4015155171239098;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.024327685532625765;0.00023308721847570268
2015-12-29;(5, 5);0.6;0.0;87;27.93603515625;3.3624176376167383;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.024610565596958626;0.00023579753496960623
2015-12-29;(5, 5);0.6;0.0;88;27.61858021129261;3.3242083462801846;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02489344566129148;0.00023850785146350972
2015-12-29;(5, 5);0.6;0.0;89;27.308259085323034;3.286857690704003;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.025176325725624338;0.00024121816795741324
2015-12-29;(5, 5);0.6;0.0;90;27.004833984375;3.2503370496961805;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.025459205789957196;0.00024392848445131674
2015-12-29;(5, 5);0.6;0.0;91;26.708077566964285;3.2146190601390803;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02574208585429005;0.0002466388009452203
2015-12-29;(5, 5);0.6;0.0;92;26.417772376019023;3.1796775486158286;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.026024965918622914;0.0002493491174391238
2015-12-29;(5, 5);0.6;0.0;93;26.13371030745968;3.1454874674479165;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.026307845982955765;0.0002520594339330273
2015-12-29;(5, 5);0.6;0.0;94;25.85569211269947;3.1120248348154913;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.026590726047288626;0.00025476975042693084
2015-12-29;(5, 5);0.6;0.0;95;25.58352693256579;3.0792666786595397;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.02687360611162148;0.00025748006692083436
2015-12-29;(5, 5);0.6;0.0;96;25.31703186035156;3.0471909840901694;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.027156486175954342;0.0002601903834147379
2015-12-29;(5, 5);0.6;0.0;97;25.056031531894327;3.0157766440480027;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.0274393662402872;0.0002629006999086414
2015-12-29;(5, 5);0.6;0.0;98;24.800357740752553;2.985003412986288;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.027722246304620054;0.0002656110164025449
2015-12-29;(5, 5);0.6;0.0;99;24.54984907670455;2.9548518633601635;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.028005126368952915;0.0002683213328964484
2015-12-29;(5, 5);0.6;0.0;100;24.3043505859375;2.9253033447265624;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.028288006433285773;0.00027103164939035196
2015-12-29;(15, 15);0.6;0.0;1;4421.09375;134.60702514648438;16888.578125;514.1990356445311;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0003113726561423391;1.7292287566306186e-06
2015-12-29;(15, 15);0.6;0.0;2;2210.546875;67.30351257324219;8444.2890625;257.09951782226557;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0006227453122846782;3.458457513261237e-06
2015-12-29;(15, 15);0.6;0.0;3;1473.697916666667;44.86900838216147;2814.762939453125;85.69976806640625;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0009341179684270173;5.187686269891856e-06
2015-12-29;(15, 15);0.6;0.0;4;1105.2734375;33.65175628662109;703.6907348632812;21.42494201660156;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0012454906245693564;6.916915026522474e-06
2015-12-29;(15, 15);0.6;0.0;5;884.21875;26.921405029296874;140.7381591796875;4.284987926483153;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0015568632807116956;8.646143783153093e-06
2015-12-29;(15, 15);0.6;0.0;6;736.8489583333335;22.434504191080734;23.456356048583984;0.7141647338867188;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0018682359368540347;1.0375372539783706e-05
2015-12-29;(15, 15);0.6;0.0;7;631.5848214285714;19.22957502092634;3.3509085178375244;0.10202349722385406;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.002179608592996374;1.210460129641433e-05
2015-12-29;(15, 15);0.6;0.0;8;552.63671875;16.825878143310547;0.41886356472969055;0.012752937152981758;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.002490981249138713;1.3833830053044947e-05
2015-12-29;(15, 15);0.6;0.0;9;491.23263888888886;14.956336127387154;0.04654039070010185;0.0014169936766847966;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.002802353905281052;1.556305880967557e-05
2015-12-29;(15, 15);0.6;0.0;10;442.109375;13.460702514648435;0.00465403962880373;0.00014169944915920496;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.003113726561423391;1.7292287566306186e-05
2015-12-29;(15, 15);0.6;0.0;11;401.9176136363636;12.237002286044033;0.0004230944905430079;1.2881762813776731e-05;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0034250992175657306;1.9021516322936804e-05
2015-12-29;(15, 15);0.6;0.0;12;368.42447916666674;11.217252095540363;3.525787178659812e-05;1.0734806892287452e-06;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0037364718737080693;2.0750745079567423e-05
2015-12-29;(15, 15);0.6;0.0;13;340.08413461538464;10.354386549729568;2.712143896133057e-06;8.257537587041952e-08;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.004047844529850408;2.2479973836198038e-05
2015-12-29;(15, 15);0.6;0.0;14;315.7924107142857;9.61478751046317;1.9372458837096926e-07;5.898243671254022e-09;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.004359217185992748;2.420920259282866e-05
