Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm)
2015-12-29;(5, 5);0.6;0.0;21;11.573500860305062;1.3930013747442336;1.8172029783434493e-17;2.187210089402249e-18;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.05940481228753925;0.0005691653750545812
2015-12-29;(5, 5);0.6;0.0;22;11.047432639382102;1.3296831304376775;8.26001414891045e-19;9.941861164054963e-20;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.06223361287266016;0.0005962684881524183
2015-12-29;(5, 5);0.6;0.0;23;10.567109481148098;1.2718708204186482;3.5913099656800995e-20;4.322442792212216e-21;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.06506241345778108;0.0006233716012502555
2015-12-29;(5, 5);0.6;0.0;24;10.126813252766928;1.2188762029012044;1.4963793206570346e-21;1.795267812432122e-22;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.06789121404290199;0.0006504747143480928
2015-12-29;(5, 5);0.6;0.0;25;9.72174072265625;1.1701211547851562;5.985517459332981e-23;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.07072001462802291;0.0006775778274459299
2015-12-29;(5, 5);0.6;0.0;26;9.347827617938703;1.125116494985727;2.3021221300842583e-24;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.07354881521314383;0.0007046809405437671
2015-12-29;(5, 5);0.6;0.0;27;9.001611780237269;1.0834455136899594;8.526377825880436e-26;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.07637761579826474;0.0007317840536416043
2015-12-29;(5, 5);0.6;0.0;28;8.680125645228795;1.0447510310581751;3.0451348277613013e-27;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.07920641638338566;0.0007588871667394415
2015-12-29;(5, 5);0.6;0.0;29;8.380810967807111;1.0087251334354794;1.0500464964821944e-28;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.08203521696850657;0.0007859902798372786
2015-12-29;(5, 5);0.6;0.0;30;8.101450602213541;0.9751009623209635;3.5001549882739814e-30;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.08486401755362749;0.0008130933929351157
2015-12-29;(5, 5);0.6;0.0;31;7.840113486013105;0.9436460925686744;1.1290824249182062e-31;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.08769281813874841;0.000840196506032953
2015-12-29;(5, 5);0.6;0.0;32;7.595109939575195;0.9141571521759032;3.5283825778693944e-33;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.09052161872386932;0.0008672996191307902
2015-12-29;(5, 5);0.6;0.0;33;7.364955092921401;0.886455420291785;1.0692067026339132e-34;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.09335041930899024;0.0008944027322286273
2015-12-29;(5, 5);0.6;0.0;34;7.148338766659008;0.8603832020479091;3.144725764797348e-36;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.09617921989411116;0.0009215058453264646
2015-12-29;(5, 5);0.6;0.0;35;6.9441005161830365;0.8358008248465402;8.984929571465723e-38;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.09900802047923207;0.0009486089584243016
2015-12-29;(5, 5);0.6;0.0;36;6.751208835177952;0.8125841352674696;2.4958134584519303e-39;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.101836821064353;0.000975712071522139
2015-12-29;(5, 5);0.6;0.0;37;6.568743731524492;0.7906224018818623;6.745430417720372e-41;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1046656216494739;0.0010028151846199762
2015-12-29;(5, 5);0.6;0.0;38;6.395882054379113;0.7698165492007607;1.7712412589065688e-42;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.10749442223459482;0.0010299182977178132
2015-12-29;(5, 5);0.6;0.0;39;6.231885078625799;0.7500776633238181;4.484155085839415e-44;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.11032322281971574;0.0010570214108156506
2015-12-29;(5, 5);0.6;0.0;40;6.076087951660156;0.7313257217407226;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.11315202340483665;0.0010841245239134878
2015-12-29;(5, 5);0.6;0.0;41;5.927890684546496;0.7134885090153392;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.11598082398995754;0.001111227637011325
2015-12-29;(5, 5);0.6;0.0;42;5.786750430152531;0.6965006873721168;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.11880962457507847;0.0011383307501091624
2015-12-29;(5, 5);0.6;0.0;43;5.652174838753632;0.6803029969681141;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1216384251601994;0.0011654338632069994
2015-12-29;(5, 5);0.6;0.0;44;5.523716319691051;0.6648415652188387;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.12446722574532032;0.0011925369763048366
2015-12-29;(5, 5);0.6;0.0;45;5.4009670681423625;0.6500673082139757;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.12729602633044124;0.0012196400894026738
2015-12-29;(5, 5);0.6;0.0;46;5.283554740574049;0.6359354102093241;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.13012482691556215;0.001246743202500511
2015-12-29;(5, 5);0.6;0.0;47;5.171138682263963;0.6224048695665725;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.13295362750068307;0.0012738463155983482
2015-12-29;(5, 5);0.6;0.0;48;5.063406626383464;0.6094381014506022;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.135782428085804;0.0013009494286961856
2015-12-29;(5, 5);0.6;0.0;49;4.960071797273597;0.5970005891761001;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1386112286709249;0.0013280525417940225
2015-12-29;(5, 5);0.6;0.0;50;4.860870361328125;0.5850605773925781;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.14144002925604582;0.0013551556548918595
2015-12-29;(5, 5);0.6;0.0;51;4.765559177772672;0.5735888013652727;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.14426882984116673;0.0013822587679896974
2015-12-29;(5, 5);0.6;0.0;52;4.673913808969352;0.5625582474928635;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.14709763042628765;0.001409361881087534
2015-12-29;(5, 5);0.6;0.0;53;4.5857267559699295;0.5519439409363944;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.14992643101140854;0.0014364649941853713
2015-12-29;(5, 5);0.6;0.0;54;4.5008058901186345;0.5417227568449797;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.15275523159652948;0.0014635681072832085
2015-12-29;(5, 5);0.6;0.0;55;4.418973055752841;0.531873252175071;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1555840321816504;0.0014906712203810455
2015-12-29;(5, 5);0.6;0.0;56;4.340062822614398;0.5223755155290876;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.15841283276677132;0.001517774333478883
2015-12-29;(5, 5);0.6;0.0;57;4.2639213695860745;0.5132110328005072;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.16124163335189226;0.0015448774465767199
2015-12-29;(5, 5);0.6;0.0;58;4.190405483903556;0.5043625667177397;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.16407043393701315;0.0015719805596745573
2015-12-29;(5, 5);0.6;0.0;59;4.119381662142478;0.4958140486377781;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.16689923452213407;0.0015990836727723945
2015-12-29;(5, 5);0.6;0.0;60;4.0507253011067705;0.4875504811604818;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.16972803510725498;0.0016261867858702315
2015-12-29;(5, 5);0.6;0.0;61;3.9843199683017416;0.4795578503217853;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1725568356923759;0.0016532898989680687
2015-12-29;(5, 5);0.6;0.0;62;3.920056743006553;0.4718230462843372;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1753856362774968;0.001680393012065906
2015-12-29;(5, 5);0.6;0.0;63;3.8578336201016863;0.4643337915814112;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.17821443686261773;0.0017074961251637433
2015-12-29;(5, 5);0.6;0.0;64;3.7975549697875977;0.4570785760879517;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.18104323744773865;0.0017345992382615805
2015-12-29;(5, 5);0.6;0.0;65;3.7391310471754813;0.4500465979942909;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1838720380328596;0.0017617023513594177
2015-12-29;(5, 5);0.6;0.0;66;3.6824775464607007;0.4432277101458925;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.18670083861798048;0.0017888054644572546
2015-12-29;(5, 5);0.6;0.0;67;3.6275151950209885;0.4366123711884911;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1895296392031014;0.0018159085775550925
2015-12-29;(5, 5);0.6;0.0;68;3.574169383329504;0.4301916010239545;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.1923584397882223;0.0018430116906529288
2015-12-29;(5, 5);0.6;0.0;69;3.5223698270493657;0.4239569401395494;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.19518724037334328;0.0018701148037507664
2015-12-29;(5, 5);0.6;0.0;70;3.4720502580915182;0.4179004124232701;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.19801604095846406;0.0018972179168486039
2015-12-29;(5, 5);0.6;0.0;71;3.4231481417803686;0.4120144911215339;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.20084484154358506;0.0019243210299464406
2015-12-29;(5, 5);0.6;0.0;72;3.375604417588976;0.4062920676337348;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.203673642128706;0.001951424143044278
2015-12-29;(5, 5);0.6;0.0;73;3.3293632611836474;0.4007264228716289;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2065024427138269;0.0019785272561421152
2015-12-29;(5, 5);0.6;0.0;74;3.2843718657622465;0.3953112009409312;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2093312432989478;0.0020056303692399524
2015-12-29;(5, 5);0.6;0.0;75;3.2405802408854165;0.39004038492838544;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2121600438840688;0.0020327334823377896
2015-12-29;(5, 5);0.6;0.0;76;3.1979410271895565;0.3849082746003804;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.21498884446918964;0.002059836595435627
2015-12-29;(5, 5);0.6;0.0;77;3.1564093255377434;0.3799094658393365;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.21781764505431056;0.002086939708533464
2015-12-29;(5, 5);0.6;0.0;78;3.1159425393129005;0.3750388316619089;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.22064644563943148;0.002114042821631301
2015-12-29;(5, 5);0.6;0.0;79;3.076500228688687;0.3702915046788469;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2234752462245524;0.0021411459347291393
2015-12-29;(5, 5);0.6;0.0;80;3.038043975830078;0.3656628608703613;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2263040468096733;0.002168249047826976
2015-12-29;(5, 5);0.6;0.0;81;3.0005372600790894;0.3611485045633198;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.22913284739479425;0.0021953521609248128
2015-12-29;(5, 5);0.6;0.0;82;2.963945342273248;0.3567442545076696;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.23196164797991514;0.00222245527402265
2015-12-29;(5, 5);0.6;0.0;83;2.9282351574265806;0.35244613095938443;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2347904485650361;0.002249558387120487
2015-12-29;(5, 5);0.6;0.0;84;2.8933752150762655;0.3482503436860584;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2376192491501569;0.002276661500218325
2015-12-29;(5, 5);0.6;0.0;85;2.859335506663604;0.3441532808191636;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2404480497352779;0.002303764613316161
2015-12-29;(5, 5);0.6;0.0;86;2.8260874193768166;0.3401514984840571;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2432768503203988;0.0023308677264139988
2015-12-29;(5, 5);0.6;0.0;87;2.793603655935704;0.3362417111451598;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2461056509055197;0.002357970839511836
2015-12-29;(5, 5);0.6;0.0;88;2.7618581598455254;0.3324207826094194;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.24893445149064064;0.002385073952609673
2015-12-29;(5, 5);0.6;0.0;89;2.7308260456899576;0.32868571763627985;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2517632520757616;0.0024121770657075103
2015-12-29;(5, 5);0.6;0.0;90;2.7004835340711804;0.3250336541069879;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2545920526608825;0.0024392801788053475
2015-12-29;(5, 5);0.6;0.0;91;2.6708078908396287;0.3214618557102077;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2574208532460034;0.002466383291903185
2015-12-29;(5, 5);0.6;0.0;92;2.6417773702870244;0.31796770510466205;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2602496538311243;0.002493486405001022
2015-12-29;(5, 5);0.6;0.0;93;2.6133711620043685;0.31454869752289144;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2630784544162452;0.002520589518098859
2015-12-29;(5, 5);0.6;0.0;94;2.5855693411319813;0.31120243478328624;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2659072550013661;0.0025476926311966963
2015-12-29;(5, 5);0.6;0.0;95;2.5583528217516447;0.3079266196803043;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.26873605558648705;0.0025747957442945326
2015-12-29;(5, 5);0.6;0.0;96;2.531703313191732;0.3047190507253011;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.271564856171608;0.002601898857392371
2015-12-29;(5, 5);0.6;0.0;97;2.5056032790351157;0.3015776172126691;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2743936567567289;0.002629001970490208
2015-12-29;(5, 5);0.6;0.0;98;2.4800358986367983;0.29850029458805005;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2772224573418498;0.002656105083588045
2015-12-29;(5, 5);0.6;0.0;99;2.4549850309738006;0.2954851400972617;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.2800512579269707;0.0026832081966858823
2015-12-29;(5, 5);0.6;0.0;100;2.4304351806640625;0.29253028869628905;0.0;0.0;36.7;140.19400000000002;0.2889446035080144;0.10415463986456083;0.26823024189256545;0.06702529624464865;0.28288005851209164;0.0027103113097837195
2015-12-29;(15, 15);0.6;0.0;1;442.109375;13.460700988769533;1688.8577880859375;51.41987228393555;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.003113726852461696;1.7292219126829874e-05
2015-12-29;(15, 15);0.6;0.0;2;221.0546875;6.730350494384768;844.4288940429688;25.70993614196777;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.0062274537049233905;3.4584438253659755e-05
2015-12-29;(15, 15);0.6;0.0;3;147.36979166666666;4.486900329589844;281.4762878417969;8.569979667663574;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.009341180557385087;5.187665738048963e-05
2015-12-29;(15, 15);0.6;0.0;4;110.52734375;3.365175247192384;70.36907196044922;2.1424949169158936;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.012454907409846784;6.916887650731951e-05
2015-12-29;(15, 15);0.6;0.0;5;88.421875;2.6921401977539063;14.073814392089846;0.4284989237785339;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.015568634262308478;8.646109563414939e-05
2015-12-29;(15, 15);0.6;0.0;6;73.68489583333333;2.243450164794922;2.3456356525421143;0.07141648232936859;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.018682361114770167;0.00010375331476097926
2015-12-29;(15, 15);0.6;0.0;7;63.15848214285714;1.9229572841099327;0.3350908160209656;0.01020236313343048;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.02179608796723187;0.00012104553388780913
2015-12-29;(15, 15);0.6;0.0;8;55.263671875;1.6825876235961914;0.0418863520026207;0.00127529539167881;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.02490981481969356;0.00013833775301463902
2015-12-29;(15, 15);0.6;0.0;9;49.12326388888889;1.4956334431966145;0.00465403962880373;0.00014169956557452681;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.02802354167215526;0.0001556299721414689
2015-12-29;(15, 15);0.6;0.0;10;44.2109375;1.3460700988769532;0.00046540392213501036;1.4169953828968573e-05;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.031137268524616964;0.00017292219126829875
2015-12-29;(15, 15);0.6;0.0;11;40.19176136363637;1.2237000898881392;4.2309446143917746e-05;1.2881764632766137e-06;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.03425099537707865;0.00019021441039512863
2015-12-29;(15, 15);0.6;0.0;12;36.84244791666666;1.121725082397461;3.5257876334071625e-06;1.0734810729218225e-07;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.03736472222954035;0.00020750662952195853
2015-12-29;(15, 15);0.6;0.0;13;34.00841346153846;1.0354385375976562;2.7121438961330574e-07;8.257539541034475e-09;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.04047844908200205;0.00022479884864878843
2015-12-29;(15, 15);0.6;0.0;14;31.57924107142857;0.9614786420549664;1.9372457416011457e-08;5.898252442015917e-10;36.7;140.19400000000002;0.14777777763547958;0.01584789478228265;0.02013287948797632;0.01110159631947931;0.04359217593446374;0.00024209106777561826
