Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm);Pass
2016-01-09;(5, 5);0.6;0.0;1;310.83758544921875;88.57017517089844;944.9462280273438;269.2533264160156;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.0032129529863595963;8.803386299405247e-05;ASC
2016-01-09;(5, 5);0.6;0.0;2;155.41879272460938;44.28508758544922;472.4731140136719;134.6266632080078;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.0064259059727191925;0.00017606772598810494;ASC
2016-01-20;(5, 5);0.6;0.0;1;320.29852294921875;93.54198455810547;1082.6090087890625;316.1719055175781;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.003164554014801979;8.670780516695231e-05;ASC
2016-01-09;(5, 5);0.6;0.0;3;103.61252848307292;29.523391723632812;314.9820861816406;89.75111389160156;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.009638858959078789;0.0002641015889821574;ASC
2016-01-20;(5, 5);0.6;0.0;2;160.14926147460938;46.770992279052734;541.3045043945312;158.08595275878906;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.006329108029603958;0.00017341561033390462;ASC
2016-01-09;(5, 5);0.6;0.0;4;77.70939636230469;22.14254379272461;236.23655700683594;67.3133316040039;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.012851811945438385;0.0003521354519762099;ASC
2016-01-20;(5, 5);0.6;0.0;3;106.76617431640625;31.18066151936849;360.8696594238281;105.39064025878906;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.009493662044405937;0.00026012341550085694;ASC
2016-01-09;(5, 5);0.6;0.0;5;62.16751708984375;17.714035034179688;188.9892578125;53.85066604614258;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.01606476493179798;0.00044016931497026235;ASC
2016-01-20;(5, 5);0.6;0.0;4;80.07463073730469;23.385496139526367;270.6522521972656;79.04297637939453;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.012658216059207916;0.00034683122066780925;ASC
2016-01-09;(5, 5);0.6;0.0;6;51.80626424153646;14.761695861816406;157.4910430908203;44.87555694580078;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.019277717918157578;0.0005282031779643148;ASC
2016-01-20;(5, 5);0.6;0.0;5;64.05970458984375;18.708396911621094;216.52178955078125;63.234378814697266;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.015822770074009895;0.00043353902583476156;ASC
2016-01-09;(5, 5);0.6;0.0;7;44.405369349888396;12.652882167271205;134.99232482910156;38.46475601196289;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.022490670904517174;0.0006162370409583673;ASC
2016-01-20;(5, 5);0.6;0.0;6;53.383087158203125;15.590330759684244;180.43482971191406;52.69532012939453;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.018987324088811874;0.0005202468310017139;ASC
2016-01-09;(5, 5);0.6;0.0;8;38.854698181152344;11.071271896362305;118.11827850341797;33.65666580200195;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.02570362389087677;0.0007042709039524198;ASC
2016-01-20;(5, 5);0.6;0.0;7;45.756931849888396;13.363140651157924;154.65843200683594;45.16741180419922;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.022151878103613853;0.0006069546361686662;ASC
2016-01-09;(5, 5);0.6;0.0;9;34.537509494357636;9.841130574544271;104.99402618408203;29.917036056518555;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.028916576877236366;0.0007923047669464722;ASC
2016-01-20;(5, 5);0.6;0.0;8;40.037315368652344;11.692748069763184;135.3261260986328;39.521488189697266;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.025316432118415833;0.0006936624413356185;ASC
2016-01-09;(5, 5);0.6;0.0;10;31.083758544921874;8.857017517089844;94.49462890625;26.92533302307129;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.03212952986359596;0.0008803386299405247;ASC
2016-01-20;(5, 5);0.6;0.0;9;35.588724772135414;10.393553839789497;120.28990173339844;35.130210876464844;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.02848098613321781;0.0007803702465025708;ASC
2016-01-09;(5, 5);0.6;0.0;11;28.25796231356534;8.051834106445312;85.90420532226562;24.477575302124023;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.03534248284995556;0.0009683724929345772;ASC
2016-01-20;(5, 5);0.6;0.0;10;32.029852294921874;9.354198455810547;108.26089477539062;31.617189407348633;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.03164554014801979;0.0008670780516695231;ASC
2016-01-09;(5, 5);0.6;0.0;12;25.90313212076823;7.380847930908203;78.74552154541016;22.43777847290039;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.038555435836315155;0.0010564063559286296;ASC
2016-01-20;(5, 5);0.6;0.0;11;29.118047540838067;8.503816778009588;98.41899108886719;28.742902755737305;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.03481009416282177;0.0009537858568364754;ASC
2016-01-09;(5, 5);0.6;0.0;13;23.91058349609375;6.813090397761418;72.68817901611328;20.711793899536133;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.04176838882267475;0.001144440218922682;ASC
2016-01-20;(5, 5);0.6;0.0;12;26.691543579101562;7.795165379842122;90.21741485595703;26.347660064697266;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.03797464817762375;0.0010404936620034277;ASC
2016-01-09;(5, 5);0.6;0.0;14;22.202684674944198;6.326441083635602;67.49616241455078;19.232378005981445;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.04498134180903435;0.0012324740819167346;ASC
2016-01-20;(5, 5);0.6;0.0;13;24.638347919170673;7.19553727370042;83.27761840820312;24.32091522216797;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.04113920219242573;0.00112720146717038;ASC
2016-01-09;(5, 5);0.6;0.0;15;20.722505696614583;5.9046783447265625;62.99641418457031;17.95022201538086;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.048194294795393944;0.001320507944910787;ASC
2016-01-20;(5, 5);0.6;0.0;14;22.878465924944198;6.681570325578962;77.32921600341797;22.58370590209961;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.04430375620722771;0.0012139092723373324;ASC
2016-01-09;(5, 5);0.6;0.0;16;19.427349090576172;5.535635948181152;59.059139251708984;16.828332901000977;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.05140724778175354;0.0014085418079048395;ASC
2016-01-20;(5, 5);0.6;0.0;15;21.35323486328125;6.236132303873698;72.17393493652344;21.078126907348633;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.047468310222029686;0.0013006170775042847;ASC
2016-01-09;(5, 5);0.6;0.0;17;18.284563849954043;5.210010304170496;55.5850715637207;15.838432312011719;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.054620200768113136;0.001496575670898892;ASC
2016-01-20;(5, 5);0.6;0.0;16;20.018657684326172;5.846374034881592;67.6630630493164;19.760744094848633;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.050632864236831665;0.001387324882671237;ASC
2016-01-09;(5, 5);0.6;0.0;18;17.268754747178818;4.920565287272136;52.497013092041016;14.958518028259277;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.05783315375447273;0.0015846095338929445;ASC
2016-01-20;(5, 5);0.6;0.0;17;18.841089585248163;5.502469679888557;63.682884216308594;18.598346710205078;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.053797418251633644;0.0014740326878381893;ASC
2016-01-09;(5, 5);0.6;0.0;19;16.359872918379935;4.661588166889391;49.734012603759766;14.171228408813477;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.06104610674083233;0.001672643396886997;ASC
2016-01-20;(5, 5);0.6;0.0;18;17.794362386067707;5.196776919894749;60.14495086669922;17.565105438232422;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.05696197226643562;0.0015607404930051416;ASC
2016-01-09;(5, 5);0.6;0.0;20;15.541879272460937;4.428508758544922;47.247314453125;13.462666511535645;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.06425905972719193;0.0017606772598810494;ASC
2016-01-20;(5, 5);0.6;0.0;19;16.8578169973273;4.923262345163446;56.97942352294922;16.640625;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.0601265262812376;0.001647448298172094;ASC
2016-01-09;(5, 5);0.6;0.0;21;14.801789783296131;4.217627389090402;44.9974365234375;12.821587562561035;56.0;170.24;0.29515078624942176;0.09797142994480516;0.1338869956631386;0.05140659529372399;0.06747201271355152;0.0018487111228751019;ASC
2016-01-20;(5, 5);0.6;0.0;20;16.014926147460937;4.677099227905273;54.13044738769531;15.808594703674316;42.8;144.664;0.19208040744855737;0.07693504718712722;0.23494819340370093;0.10449876522219712;0.06329108029603958;0.0017341561033390462;ASC
